,Unique_Key,DATE,TIME,BOROUGH,Zip_Code,LATITUDE,LONGITUDE
16240,3608781,2017-01-30,12:22,BRONX,10458.0,40.857384,-73.88203399999999
16241,3607341,2017-01-30,12:27,MANHATTAN,10032.0,40.839867,-73.93692
16242,3608428,2017-01-30,12:29,BROOKLYN,11210.0,40.636684,-73.94129000000001
16243,3608496,2017-01-30,12:30,MANHATTAN,10007.0,40.715096,-74.00679000000001
16244,3606960,2017-01-30,12:45,MANHATTAN,10016.0,40.741271999999995,-73.97535
16247,3607355,2017-01-30,12:50,BRONX,10452.0,40.837257,-73.92445
16248,3607180,2017-01-30,12:50,BROOKLYN,11222.0,40.735638,-73.950035
16249,3607378,2017-01-30,12:50,BROOKLYN,11223.0,40.59064,-73.97514
16253,3615428,2017-01-30,13:00,BROOKLYN,11210.0,40.62334,-73.95595
16254,3607845,2017-01-30,13:00,MANHATTAN,10011.0,40.742283,-74.004425
16255,3606912,2017-01-30,13:00,QUEENS,11004.0,40.736214000000004,-73.713486
16258,3608241,2017-01-30,13:14,BRONX,10454.0,40.805015999999995,-73.92109
16259,3611260,2017-01-30,13:15,BROOKLYN,11216.0,40.677574,-73.95548000000001
16262,3607094,2017-01-30,13:18,BROOKLYN,11236.0,40.646572,-73.89617
16263,3610393,2017-01-30,13:18,MANHATTAN,10027.0,40.814296999999996,-73.95308
16265,3608261,2017-01-30,13:20,BRONX,10455.0,40.812126,-73.90419
16266,3606994,2017-01-30,13:20,QUEENS,11101.0,40.742523,-73.94924
16267,3607042,2017-01-30,13:20,QUEENS,11417.0,40.670227000000004,-73.84549
16269,3612440,2017-01-30,13:30,BROOKLYN,11203.0,40.66167,-73.93727
16270,3607158,2017-01-30,13:30,BRONX,10453.0,40.853474,-73.906456
16271,3606951,2017-01-30,13:30,MANHATTAN,10026.0,40.802620000000005,-73.95708499999999
16274,3611083,2017-01-30,13:32,BROOKLYN,11203.0,40.65117,-73.9419
16276,3607699,2017-01-30,13:40,BROOKLYN,11225.0,40.659725,-73.95681
16277,3606907,2017-01-30,13:45,QUEENS,11427.0,40.73097,-73.742455
16280,3607178,2017-01-30,13:46,BROOKLYN,11230.0,40.63224,-73.96676
16285,3608066,2017-01-30,14:10,BRONX,10468.0,40.865390000000005,-73.905136
16286,3607700,2017-01-30,14:10,BROOKLYN,11233.0,40.68372,-73.92016
16287,3607014,2017-01-30,14:10,MANHATTAN,10023.0,40.771442,-73.98806
16288,3607100,2017-01-30,14:15,BRONX,10451.0,40.825935,-73.91164
16289,3606976,2017-01-30,14:18,STATEN ISLAND,10304.0,40.59102,-74.100914
16290,3607336,2017-01-30,14:20,MANHATTAN,10025.0,40.792698,-73.97508
16291,3606954,2017-01-30,14:20,QUEENS,11412.0,40.68645,-73.761185
16292,3607809,2017-01-30,14:20,BROOKLYN,11221.0,40.68854,-73.92384
16293,3609281,2017-01-30,14:21,MANHATTAN,10038.0,40.713467,-73.99731
16295,3607547,2017-01-30,14:29,BRONX,10459.0,40.821068,-73.89894
16296,3606957,2017-01-30,14:30,MANHATTAN,10016.0,40.742256,-73.97768
16298,3608950,2017-01-30,14:30,BROOKLYN,11211.0,40.713318,-73.94925
16300,3606944,2017-01-30,14:30,QUEENS,11416.0,40.684425,-73.85949000000001
16301,3607040,2017-01-30,14:30,BRONX,10457.0,40.847393,-73.90463000000001
16302,3607515,2017-01-30,14:30,BROOKLYN,11235.0,40.579735,-73.95902
16304,3608692,2017-01-30,14:30,BRONX,10474.0,40.809321999999995,-73.88515
16306,3607529,2017-01-30,14:35,MANHATTAN,10022.0,40.762287,-73.972374
16307,3608270,2017-01-30,14:35,BRONX,10455.0,40.80988,-73.90308
16308,3607388,2017-01-30,14:35,BROOKLYN,11219.0,40.636703000000004,-73.99038
16309,3607068,2017-01-30,14:35,BROOKLYN,11231.0,40.677997999999995,-74.00415
16310,3607280,2017-01-30,14:35,MANHATTAN,10019.0,40.767365000000005,-73.994286
16311,3606931,2017-01-30,14:38,QUEENS,11418.0,40.70463,-73.81781
16312,3606985,2017-01-30,14:40,QUEENS,11375.0,40.72164,-73.838646
16313,3608425,2017-01-30,14:45,BROOKLYN,11233.0,40.66636,-73.92445
16315,3607635,2017-01-30,14:50,BRONX,10460.0,40.83706,-73.88826
16316,3607025,2017-01-30,14:50,BROOKLYN,11212.0,40.661293,-73.917366
16318,3607484,2017-01-30,14:52,BROOKLYN,11232.0,40.650771999999996,-74.01519
16319,3607645,2017-01-30,15:00,QUEENS,11367.0,40.737152,-73.814705
16320,3607155,2017-01-30,15:00,QUEENS,11378.0,40.714138,-73.90921
16324,3606968,2017-01-30,15:00,BRONX,10462.0,40.831924,-73.85104
16325,3607135,2017-01-30,15:00,BROOKLYN,11207.0,40.65565,-73.89558000000001
16329,3609258,2017-01-30,15:00,BRONX,10475.0,40.868320000000004,-73.83317
16330,3608337,2017-01-30,15:06,BROOKLYN,11213.0,40.66895,-73.9339
16331,3607101,2017-01-30,15:12,QUEENS,11691.0,40.596325,-73.76673000000001
16332,3607011,2017-01-30,15:15,BROOKLYN,11219.0,40.637894,-73.99838000000001
16334,3607323,2017-01-30,15:17,QUEENS,11101.0,40.75632,-73.937584
16335,3607074,2017-01-30,15:20,STATEN ISLAND,10309.0,40.520916,-74.23511500000001
16336,3607789,2017-01-30,15:30,QUEENS,11423.0,40.713524,-73.75581
16338,3607363,2017-01-30,15:30,MANHATTAN,10026.0,40.802696000000005,-73.949196
16339,3608426,2017-01-30,15:34,BROOKLYN,11203.0,40.637454999999996,-73.92886
16340,3607189,2017-01-30,15:35,BROOKLYN,11212.0,40.666744,-73.91292
16341,3607275,2017-01-30,15:40,QUEENS,11691.0,40.59312,-73.772705
16342,3607159,2017-01-30,15:45,QUEENS,11385.0,40.70196,-73.90381
16343,3607366,2017-01-30,15:45,BROOKLYN,11235.0,40.590862,-73.96063000000001
16344,3607225,2017-01-30,15:50,STATEN ISLAND,10306.0,40.575478000000004,-74.134766
16345,3607949,2017-01-30,15:50,BRONX,10467.0,40.880520000000004,-73.88163
16346,3607292,2017-01-30,16:00,BRONX,10460.0,40.841774,-73.86917
16347,3607091,2017-01-30,16:00,QUEENS,11420.0,40.666862,-73.8045
16348,3607115,2017-01-30,16:00,QUEENS,11429.0,40.707306,-73.75121999999999
16350,3607346,2017-01-30,16:00,BROOKLYN,11209.0,40.627068,-74.02362
16351,3606972,2017-01-30,16:00,QUEENS,11367.0,40.72526,-73.81876
16353,3608064,2017-01-30,16:10,BRONX,10458.0,40.865390000000005,-73.88684
16354,3608247,2017-01-30,16:10,BRONX,10451.0,40.81881,-73.92828
16357,3607217,2017-01-30,16:15,BRONX,10471.0,40.897232,-73.89692
16359,3609168,2017-01-30,16:24,MANHATTAN,10031.0,40.820095,-73.955086
16360,3607208,2017-01-30,16:30,BRONX,10463.0,40.88986,-73.91426
16361,3607358,2017-01-30,16:30,BROOKLYN,11204.0,40.61722,-73.99213
16362,3606974,2017-01-30,16:30,QUEENS,11367.0,40.727722,-73.83151
16363,3607430,2017-01-30,16:30,QUEENS,11373.0,40.74184,-73.88101
16366,3607002,2017-01-30,16:30,QUEENS,11427.0,40.72613,-73.75658
16367,3608414,2017-01-30,16:30,BROOKLYN,11210.0,40.62573,-73.9564
16368,3608027,2017-01-30,16:34,MANHATTAN,10029.0,40.794964,-73.95062
16374,3607015,2017-01-30,16:45,QUEENS,11355.0,40.75425,-73.827835
16377,3606971,2017-01-30,16:45,QUEENS,11004.0,40.740992999999996,-73.71066
16378,3607142,2017-01-30,16:45,MANHATTAN,10028.0,40.77818,-73.95655
16383,3606973,2017-01-30,16:55,QUEENS,11432.0,40.722008,-73.7879
16384,3607367,2017-01-30,16:56,BROOKLYN,11229.0,40.594640000000005,-73.95270500000001
16385,3607370,2017-01-30,17:00,BROOKLYN,11229.0,40.60646,-73.9517
16386,3607659,2017-01-30,17:00,BRONX,10459.0,40.82517,-73.89194499999999
16387,3607248,2017-01-30,17:00,BRONX,10474.0,40.804961999999996,-73.87888000000001
16388,3607052,2017-01-30,17:00,BROOKLYN,11234.0,40.632785999999996,-73.92936999999999
16389,3607381,2017-01-30,17:00,MANHATTAN,10001.0,40.749733,-73.99354
16390,3607762,2017-01-30,17:00,BRONX,10475.0,40.868790000000004,-73.83168
16391,3607037,2017-01-30,17:00,QUEENS,11367.0,40.72083,-73.82384499999999
16392,3606983,2017-01-30,17:00,QUEENS,11375.0,40.71625,-73.83733000000001
16393,3607118,2017-01-30,17:00,QUEENS,11429.0,40.715332000000004,-73.74284
16395,3607030,2017-01-30,17:00,BROOKLYN,11201.0,40.703303999999996,-73.99221
16396,3607417,2017-01-30,17:00,BROOKLYN,11218.0,40.640625,-73.9863
16398,3607527,2017-01-30,17:00,MANHATTAN,10002.0,40.710907,-73.992035
16401,3606977,2017-01-30,17:00,QUEENS,11429.0,40.712559999999996,-73.73299399999999
16402,3607113,2017-01-30,17:00,QUEENS,11432.0,40.706528000000006,-73.79201
16408,3607087,2017-01-30,17:08,MANHATTAN,10011.0,40.736507,-73.998924
16411,3607316,2017-01-30,17:10,BRONX,10467.0,40.865448,-73.86635
16412,3607537,2017-01-30,17:15,BROOKLYN,11209.0,40.62275,-74.02539
16413,3608821,2017-01-30,17:15,BROOKLYN,11211.0,40.710533,-73.95514
16414,3607017,2017-01-30,17:19,QUEENS,11354.0,40.759796,-73.829254
16415,3610561,2017-01-30,17:20,BRONX,10475.0,40.864464,-73.8245
16418,3607121,2017-01-30,17:25,QUEENS,11413.0,40.676117,-73.74046
16419,3609291,2017-01-30,17:25,MANHATTAN,10038.0,0.0,0.0
16420,3607116,2017-01-30,17:28,BROOKLYN,11209.0,40.617943,-74.03331999999999
16421,3607051,2017-01-30,17:30,BROOKLYN,11234.0,40.62877,-73.91825
16422,3610413,2017-01-30,17:30,BROOKLYN,11213.0,40.66382,-73.93848
16428,3606984,2017-01-30,17:45,QUEENS,11374.0,40.7293,-73.862854
16431,3609005,2017-01-30,18:00,BROOKLYN,11206.0,40.706790000000005,-73.933716
16432,3608468,2017-01-30,18:00,BROOKLYN,11210.0,40.638546000000005,-73.94924
16433,3607016,2017-01-30,18:00,BROOKLYN,11218.0,40.642204,-73.991936
16434,3607364,2017-01-30,18:00,BROOKLYN,11223.0,40.599724,-73.97524
16436,3607093,2017-01-30,18:00,MANHATTAN,10016.0,40.742256,-73.97768
16439,3607133,2017-01-30,18:05,QUEENS,11413.0,40.666843,-73.74512
16441,3607223,2017-01-30,18:10,STATEN ISLAND,10306.0,40.566494,-74.11377
16442,3607273,2017-01-30,18:10,QUEENS,11691.0,40.59527,-73.78184499999999
16443,3607531,2017-01-30,18:15,BROOKLYN,11212.0,40.6678,-73.91028
16444,3607348,2017-01-30,18:15,MANHATTAN,10032.0,40.838425,-73.941696
16447,3607554,2017-01-30,18:20,BRONX,10453.0,40.851902,-73.91645
16448,3607003,2017-01-30,18:25,QUEENS,11365.0,40.74217,-73.804436
16450,3607317,2017-01-30,18:30,BRONX,10462.0,40.847534,-73.866776
16452,3607312,2017-01-30,18:30,BRONX,10473.0,40.825554,-73.843254
16453,3607703,2017-01-30,18:30,BROOKLYN,11203.0,40.661648,-73.93771
16455,3607164,2017-01-30,18:47,MANHATTAN,10013.0,40.7171,-73.9986
16457,3607353,2017-01-30,18:50,QUEENS,11101.0,40.75201,-73.93016
16458,3607354,2017-01-30,18:50,QUEENS,11103.0,40.76291,-73.91582
16459,3607139,2017-01-30,18:56,QUEENS,11422.0,40.67546,-73.73385
16460,3608835,2017-01-30,19:00,BROOKLYN,11206.0,40.7001,-73.94739
16461,3607277,2017-01-30,19:00,MANHATTAN,10154.0,40.757965000000006,-73.973404
16463,3607500,2017-01-30,19:00,MANHATTAN,10010.0,40.739779999999996,-73.97952
16464,3607008,2017-01-30,19:12,QUEENS,11419.0,40.686283,-73.830894
16466,3608260,2017-01-30,19:19,BRONX,10451.0,40.818558,-73.92732
16468,3607546,2017-01-30,19:20,BROOKLYN,11209.0,40.624256,-74.02006
16469,3607371,2017-01-30,19:20,BROOKLYN,11223.0,40.588223,-73.97168
16471,3607305,2017-01-30,19:28,MANHATTAN,10029.0,40.788994,-73.94655999999999
16472,3607026,2017-01-30,19:30,QUEENS,11428.0,40.723698,-73.7406
16473,3607033,2017-01-30,19:30,BROOKLYN,11201.0,40.702420000000004,-73.9867
16474,3607262,2017-01-30,19:30,QUEENS,11372.0,40.755028,-73.87269599999999
16475,3607103,2017-01-30,19:30,QUEENS,11419.0,40.688320000000004,-73.831726
16478,3607827,2017-01-30,19:39,BRONX,10466.0,40.888490000000004,-73.84173
16479,3607372,2017-01-30,19:40,QUEENS,11361.0,40.757659999999994,-73.77989000000001
16480,3607160,2017-01-30,19:45,QUEENS,11385.0,40.705036,-73.91376
16481,3607140,2017-01-30,19:47,QUEENS,11413.0,40.682426,-73.74716
16482,3608445,2017-01-30,1:00,BROOKLYN,11207.0,40.6818,-73.90852
16484,3607045,2017-01-30,1:00,QUEENS,11420.0,40.675938,-73.81806
16485,3608818,2017-01-30,1:37,BROOKLYN,11206.0,40.696983,-73.935234
16486,3607027,2017-01-30,20:00,QUEENS,11375.0,40.719367999999996,-73.83600600000001
16487,3607114,2017-01-30,20:00,QUEENS,11432.0,40.711890000000004,-73.78743
16491,3607365,2017-01-30,20:20,BROOKLYN,11223.0,40.60115,-73.97839
16492,3606999,2017-01-30,20:23,QUEENS,11365.0,40.734196000000004,-73.78355
16493,3607274,2017-01-30,20:25,MANHATTAN,10017.0,40.756557,-73.97444
16494,3607111,2017-01-30,20:30,MANHATTAN,10030.0,40.820570000000004,-73.943565
16495,3607426,2017-01-30,20:35,BROOKLYN,11219.0,40.628643,-74.005936
16497,3610620,2017-01-30,20:40,BROOKLYN,11201.0,40.689696999999995,-73.98295999999999
16498,3607330,2017-01-30,20:40,QUEENS,11101.0,40.753029999999995,-73.92163000000001
16500,3607278,2017-01-30,20:53,BROOKLYN,11215.0,40.672173,-73.97719599999999
16502,3607059,2017-01-30,21:00,BROOKLYN,11229.0,40.616043,-73.94484
16503,3607382,2017-01-30,21:00,MANHATTAN,10029.0,40.798747999999996,-73.94575
16505,3607031,2017-01-30,21:20,QUEENS,11375.0,40.72636,-73.84854
16506,3607360,2017-01-30,21:21,BROOKLYN,11235.0,40.582836,-73.95901500000001
16507,3607368,2017-01-30,21:30,BROOKLYN,11235.0,40.582836,-73.95901500000001
16508,3608446,2017-01-30,21:30,BROOKLYN,11218.0,40.6496,-73.96791999999999
16509,3607369,2017-01-30,21:30,BROOKLYN,11235.0,40.582836,-73.95901500000001
16510,3607141,2017-01-30,21:30,MANHATTAN,10023.0,40.769478,-73.98089
16512,3609296,2017-01-30,21:43,MANHATTAN,10013.0,40.71654,-73.996994
16515,3607047,2017-01-30,22:00,MANHATTAN,10029.0,40.797943,-73.94003000000001
16518,3608407,2017-01-30,22:30,MANHATTAN,10002.0,40.710556,-73.99415
16522,3612584,2017-01-30,22:39,BRONX,10475.0,40.880035,-73.83166
16523,3607156,2017-01-30,22:50,QUEENS,11385.0,40.70295,-73.858536
16524,3607539,2017-01-30,23:00,BROOKLYN,11207.0,40.680664,-73.902626
16526,3607328,2017-01-30,23:00,BROOKLYN,11211.0,40.717533,-73.93885
16527,3607439,2017-01-30,23:15,STATEN ISLAND,10301.0,40.63658,-74.08315
16528,3607044,2017-01-30,23:20,BRONX,10457.0,40.852802000000004,-73.89891
16529,3608017,2017-01-30,23:20,QUEENS,11423.0,40.712109999999996,-73.770546
16530,3607404,2017-01-30,23:25,BROOKLYN,11236.0,40.63132,-73.902336
16531,3607270,2017-01-30,23:45,QUEENS,11372.0,40.75687,-73.872986
16532,3607073,2017-01-30,23:54,QUEENS,11419.0,40.69065,-73.81033000000001
16535,3606823,2017-01-30,2:45,BRONX,10458.0,40.858383,-73.89112
16536,3607325,2017-01-30,3:00,QUEENS,11370.0,40.766705,-73.89024
16537,3606736,2017-01-30,3:15,MANHATTAN,10040.0,40.861835,-73.92492
16538,3607266,2017-01-30,4:00,QUEENS,11369.0,40.767185,-73.88356
16541,3606524,2017-01-30,4:05,QUEENS,11104.0,40.74576,-73.92581
16542,3607070,2017-01-30,4:30,BROOKLYN,11231.0,40.678394,-74.01169
16543,3606625,2017-01-30,4:40,QUEENS,11428.0,40.719809999999995,-73.7498
16544,3607777,2017-01-30,4:50,BRONX,10470.0,40.90098,-73.85231999999999
16547,3606428,2017-01-30,5:15,STATEN ISLAND,10314.0,40.613209999999995,-74.12078000000001
16549,3607656,2017-01-30,5:20,BRONX,10455.0,40.80988,-73.90308
16551,3606986,2017-01-30,5:22,BROOKLYN,11238.0,40.684776,-73.96308
16553,3608373,2017-01-30,5:29,MANHATTAN,10013.0,40.720432,-74.00675
16554,3606793,2017-01-30,5:50,BRONX,10452.0,40.84479,-73.91587
16555,3607391,2017-01-30,5:50,QUEENS,11420.0,40.66708,-73.81033000000001
16556,3606874,2017-01-30,6:00,QUEENS,11434.0,40.688697999999995,-73.781494
16558,3609166,2017-01-30,6:00,MANHATTAN,10039.0,40.824234000000004,-73.94221
16559,3607629,2017-01-30,6:00,STATEN ISLAND,10301.0,40.643864,-74.0776
16565,3607419,2017-01-30,6:15,MANHATTAN,10007.0,40.713135,-74.00407
16569,3606652,2017-01-30,6:30,QUEENS,11422.0,40.66561,-73.73568
16570,3607661,2017-01-30,6:30,BRONX,10459.0,40.817875,-73.89333
16571,3606847,2017-01-30,6:30,QUEENS,11432.0,40.718596999999995,-73.79189000000001
16575,3606940,2017-01-30,6:40,BRONX,10465.0,40.81605,-73.82498000000001
16576,3607599,2017-01-30,6:45,BROOKLYN,11219.0,40.6334,-73.98666
16577,3612109,2017-01-30,6:50,QUEENS,11413.0,40.680115,-73.75324
16578,3606852,2017-01-30,6:50,QUEENS,11435.0,40.707755999999996,-73.81752
16579,3607405,2017-01-30,6:50,BROOKLYN,11204.0,40.623882,-73.9782
16580,3609006,2017-01-30,6:55,BROOKLYN,11206.0,40.701862,-73.94383
16583,3606737,2017-01-30,7:00,MANHATTAN,10033.0,40.847229999999996,-73.93813
16587,3606762,2017-01-30,7:00,QUEENS,11361.0,40.757626,-73.780106
16591,3607246,2017-01-30,7:05,QUEENS,11369.0,40.762955,-73.86903000000001
16592,3607414,2017-01-30,7:06,BROOKLYN,11218.0,40.642796000000004,-73.97945
16594,3606969,2017-01-30,7:15,BRONX,10473.0,40.822559999999996,-73.87101
16597,3606685,2017-01-30,7:37,BROOKLYN,11201.0,40.70235,-73.98470999999999
16598,3609300,2017-01-30,7:38,BROOKLYN,11231.0,40.675197999999995,-73.99936
16599,3607076,2017-01-30,7:50,STATEN ISLAND,10309.0,40.533043,-74.23798000000001
16602,3607618,2017-01-30,7:50,BROOKLYN,11234.0,40.628643,-73.92019
16603,3607953,2017-01-30,7:54,BRONX,10466.0,40.894659999999995,-73.86137
16605,3606740,2017-01-30,7:58,MANHATTAN,10034.0,40.865547,-73.92728000000001
16608,3606884,2017-01-30,8:00,QUEENS,11101.0,40.74473,-73.93359
16611,3608385,2017-01-30,8:00,MANHATTAN,10038.0,40.710163,-74.00426
16615,3607124,2017-01-30,8:05,BROOKLYN,11208.0,40.675453000000005,-73.88064
16616,3607086,2017-01-30,8:05,MANHATTAN,10016.0,40.746403,-73.97973
16617,3608834,2017-01-30,8:05,BROOKLYN,11206.0,40.70321,-73.94626
16619,3606920,2017-01-30,8:10,QUEENS,11413.0,40.676693,-73.74221
16621,3606763,2017-01-30,8:15,QUEENS,11365.0,40.74334,-73.78482
16624,3607152,2017-01-30,8:24,QUEENS,11379.0,40.712204,-73.88638
16625,3607257,2017-01-30,8:25,STATEN ISLAND,10301.0,40.607673999999996,-74.10054000000001
16626,3607004,2017-01-30,8:30,BROOKLYN,11218.0,40.644375,-73.97180999999999
16627,3610738,2017-01-30,8:30,MANHATTAN,10027.0,40.806614,-73.94485999999999
16629,3609299,2017-01-30,8:30,MANHATTAN,10012.0,40.720929999999996,-73.997635
16630,3607340,2017-01-30,8:30,MANHATTAN,10032.0,40.83923,-73.94555
16631,3607326,2017-01-30,8:30,QUEENS,11105.0,40.776245,-73.89657
16632,3607001,2017-01-30,8:30,QUEENS,11411.0,40.695957,-73.74274399999999
16639,3607028,2017-01-30,8:40,QUEENS,11436.0,40.68182,-73.79351
16640,3607476,2017-01-30,8:43,BROOKLYN,11218.0,40.644375,-73.97180999999999
16641,3607258,2017-01-30,8:45,QUEENS,11372.0,40.754387,-73.89653
16644,3610247,2017-01-30,8:46,QUEENS,11373.0,40.734375,-73.87342
16645,3606934,2017-01-30,8:50,BROOKLYN,11212.0,40.660872999999995,-73.90947
16646,3607482,2017-01-30,8:50,BROOKLYN,11230.0,40.62704,-73.96663000000001
16647,3607038,2017-01-30,8:50,QUEENS,11420.0,40.66612,-73.82225
16648,3607385,2017-01-30,8:56,BROOKLYN,11230.0,40.629543,-73.96608
16649,3607322,2017-01-30,9:00,QUEENS,11102.0,40.77388,-73.936485
16651,3607335,2017-01-30,9:00,MANHATTAN,10025.0,40.791496,-73.97224
16654,3607395,2017-01-30,9:09,BROOKLYN,11229.0,40.61061,-73.95671
16655,3606947,2017-01-30,9:10,BRONX,10468.0,40.860817,-73.90668000000001
16656,3606896,2017-01-30,9:15,QUEENS,11374.0,40.731144,-73.86936999999999
16658,3606922,2017-01-30,9:15,QUEENS,11427.0,40.736909999999995,-73.74035
16659,3608248,2017-01-30,9:15,BRONX,10454.0,40.8086,-73.909775
16660,3607536,2017-01-30,9:16,BRONX,10459.0,40.820305,-73.89083000000001
16662,3608598,2017-01-30,9:20,QUEENS,11694.0,40.58501,-73.82619
16663,3607570,2017-01-30,9:21,BROOKLYN,11220.0,40.639088,-74.03350999999999
16664,3607477,2017-01-30,9:21,BROOKLYN,11230.0,40.63524,-73.967636
16665,3608947,2017-01-30,9:22,BRONX,10454.0,40.810184,-73.92778
16667,3608192,2017-01-30,9:25,QUEENS,11420.0,40.677,-73.81965
16668,3606975,2017-01-30,9:25,STATEN ISLAND,10305.0,40.581818,-74.0938
16669,3607894,2017-01-30,9:27,BRONX,10467.0,40.880337,-73.87873
16670,3607136,2017-01-30,9:30,BROOKLYN,11208.0,40.68857,-73.8757
16671,3607492,2017-01-30,9:30,MANHATTAN,10016.0,40.740814,-73.97872
16672,3607474,2017-01-30,9:41,BROOKLYN,11230.0,40.635290000000005,-73.958206
16674,3606862,2017-01-30,9:43,MANHATTAN,10022.0,40.76023,-73.961525
16676,3619161,2017-01-30,9:45,QUEENS,11435.0,40.704132,-73.815895
16677,3607090,2017-01-30,9:50,QUEENS,11420.0,40.665943,-73.81662
16679,3607620,2017-01-30,9:50,BROOKLYN,11234.0,40.6224,-73.936646
16680,3607462,2017-01-31,0:00,MANHATTAN,10022.0,40.763588,-73.97142
16681,3607455,2017-01-31,0:00,MANHATTAN,10075.0,40.771656,-73.95319
16682,3607460,2017-01-31,0:00,BRONX,10453.0,40.853813,-73.90850999999999
16683,3607464,2017-01-31,0:00,MANHATTAN,10065.0,40.763546000000005,-73.96934499999999
16685,3608030,2017-01-31,0:00,BROOKLYN,11205.0,40.692062,-73.95191
16686,3607609,2017-01-31,0:00,BROOKLYN,11232.0,40.645947,-73.9951
16687,3608336,2017-01-31,0:00,MANHATTAN,10030.0,40.81779,-73.93974
16690,3607344,2017-01-31,0:22,QUEENS,11105.0,40.77926,-73.91514000000001
16691,3607062,2017-01-31,0:55,QUEENS,11355.0,40.75477,-73.82996999999999
16693,3607855,2017-01-31,10:00,BRONX,10466.0,40.894314,-73.86027
16694,3607357,2017-01-31,10:00,BROOKLYN,11204.0,40.61833,-73.9857
16695,3607259,2017-01-31,10:00,QUEENS,11368.0,40.75764,-73.85746999999999
16699,3609482,2017-01-31,10:00,BRONX,10471.0,40.897877,-73.89699999999999
16700,3609866,2017-01-31,10:05,QUEENS,11104.0,40.739979999999996,-73.92407
16705,3607243,2017-01-31,10:24,BROOKLYN,11212.0,40.66367,-73.91213
16706,3609170,2017-01-31,10:25,MANHATTAN,10031.0,40.829243,-73.94345
16710,3607784,2017-01-31,10:30,BROOKLYN,11211.0,40.71437,-73.946075
16711,3608413,2017-01-31,10:30,BROOKLYN,11229.0,40.6103,-73.959526
16712,3607506,2017-01-31,10:30,QUEENS,11416.0,40.688168,-73.83899
16713,3607456,2017-01-31,10:30,STATEN ISLAND,10304.0,40.621296,-74.07861
16714,3607542,2017-01-31,10:30,STATEN ISLAND,10309.0,40.530262,-74.2111
16715,3609508,2017-01-31,10:30,BRONX,10463.0,40.878754,-73.89962
16716,3608859,2017-01-31,10:36,MANHATTAN,10013.0,40.719296,-74.008705
16717,3607641,2017-01-31,10:45,QUEENS,11103.0,40.75869,-73.9115
16718,3607667,2017-01-31,10:45,QUEENS,11363.0,40.76619,-73.74027
16719,3607444,2017-01-31,10:46,STATEN ISLAND,10301.0,40.637794,-74.07965
16720,3607528,2017-01-31,10:50,MANHATTAN,10021.0,40.768485999999996,-73.955505
16721,3608288,2017-01-31,10:53,MANHATTAN,10003.0,40.72804,-73.98501
16722,3611140,2017-01-31,10:55,STATEN ISLAND,10309.0,40.51636,-74.19688000000001
16723,3608116,2017-01-31,11:00,MANHATTAN,10016.0,40.74608,-73.97494499999999
16734,3607560,2017-01-31,11:05,BRONX,10474.0,40.812305,-73.89636999999999
16738,3607688,2017-01-31,11:15,BRONX,10456.0,40.832573,-73.91051999999999
16741,3607171,2017-01-31,11:15,QUEENS,11374.0,40.72844,-73.87116
16743,3607566,2017-01-31,11:16,BRONX,10474.0,40.816994,-73.8858
16744,3608693,2017-01-31,11:17,BRONX,10455.0,40.811820000000004,-73.900375
16745,3607272,2017-01-31,11:20,MANHATTAN,10016.0,40.747627,-73.97674599999999
16747,3608860,2017-01-31,11:20,MANHATTAN,10012.0,40.725615999999995,-74.0006
16748,3608520,2017-01-31,11:25,BROOKLYN,11237.0,40.69829,-73.91579
16749,3607714,2017-01-31,11:30,QUEENS,11101.0,40.742767,-73.933014
16750,3608850,2017-01-31,11:30,MANHATTAN,10007.0,40.713764000000005,-74.011925
16752,3607746,2017-01-31,11:30,BROOKLYN,11207.0,40.666336,-73.89412
16754,3608969,2017-01-31,11:35,BROOKLYN,11211.0,40.706764,-73.950424
16755,3608236,2017-01-31,11:45,MANHATTAN,10002.0,40.71352,-73.99656
16757,3608848,2017-01-31,11:45,MANHATTAN,10013.0,40.719395,-74.00189
16758,3607175,2017-01-31,11:50,BROOKLYN,11205.0,40.69802,-73.97499
16759,3607728,2017-01-31,11:53,QUEENS,11691.0,40.59514,-73.75399999999999
16760,3607879,2017-01-31,11:55,BRONX,10462.0,40.855354,-73.86869
16761,3608266,2017-01-31,11:56,BRONX,10455.0,40.815697,-73.91678
16763,3607573,2017-01-31,12:00,BROOKLYN,11228.0,40.628204,-74.01286
16768,3607737,2017-01-31,12:00,BROOKLYN,11207.0,40.661114000000005,-73.89256999999999
16769,3607981,2017-01-31,12:00,BROOKLYN,11217.0,40.67801,-73.97813000000001
16770,3607925,2017-01-31,12:00,MANHATTAN,10035.0,40.802753,-73.93358
16771,3607727,2017-01-31,12:00,QUEENS,11101.0,40.740596999999994,-73.9306
16776,3608010,2017-01-31,12:09,MANHATTAN,10018.0,40.75247,-73.99016999999999
16777,3607167,2017-01-31,12:15,MANHATTAN,10028.0,40.776875,-73.94938
16778,3607520,2017-01-31,12:15,MANHATTAN,10030.0,40.81625,-73.94001999999999
16781,3607194,2017-01-31,12:20,MANHATTAN,10019.0,40.76428,-73.98697
16782,3607929,2017-01-31,12:22,MANHATTAN,10024.0,40.786484,-73.97218000000001
16783,3607470,2017-01-31,12:23,STATEN ISLAND,10301.0,40.635933,-74.07585
16784,3607933,2017-01-31,12:25,BROOKLYN,11225.0,40.668026,-73.94965
